Date,SMB,HML
2021-04-27,-0.00021942226955871773,0.013645385958138946
2021-04-28,-0.0068149197312500345,0.014831941615559816
2021-04-29,0.003170704524413205,0.007533084707615963
2021-04-30,0.009579337233390705,0.0022037348474299133
2021-05-03,0.0012610551921979725,-0.00597872252519089
2021-05-04,-0.0040095573783202635,-0.0025183134958247947
2021-05-05,-0.0009266243444794493,0.0017170382947715272
2021-05-06,0.005951707880446706,0.0015568804386529855
2021-05-07,-0.0017585557166591576,0.009016024004182135
2021-05-10,0.0076976481972202086,0.017895322918049454
2021-05-11,-0.0005314695682460647,0.01358055992280199
2021-05-12,0.0004278375652581965,-0.0034417201392261424
2021-05-14,0.0026673086841206106,-0.023294754445064386
2021-05-17,-0.007328976716563207,0.02369925230562392
2021-05-18,-0.003565122583821736,0.004469855699932633
2021-05-19,0.009615354908897991,-0.003483721461298118
2021-05-20,-0.0081302896218588,-0.012497262707247218
2021-05-21,-0.007617967675316068,0.010005817947115272
2021-05-24,-0.0017067135754838991,0.006757392129728796
2021-05-25,0.006816908849048096,-0.0030123066865157823
2021-05-26,-0.0065958163111873485,-0.008550851319405143
2021-05-27,0.0054781525272571885,0.006423009380341585
2021-05-28,0.0022572481590303,0.01044254697220516
2021-05-31,-6.026843095972671e-05,0.001791011490552925
2021-06-01,-0.008316270342346069,-0.0010149195516383153
2021-06-02,0.004132868963144399,0.00759408815314749
2021-06-03,-0.00634556190479168,-0.0041490353202121135
2021-06-04,-0.0003409579418136117,0.0052779392745785384
2021-06-07,0.0014711387477663726,0.009915882046493471
2021-06-08,0.001423822108695474,-0.011764858073931737
2021-06-09,0.003739609134656048,-0.006565921952731926
2021-06-10,-0.0016457574033469308,0.0014022909833260903
2021-06-11,0.007118320415998216,0.007241859966075844
2021-06-14,0.007238537053741679,0.00013510443917065518
2021-06-15,-0.0008764170920837003,-0.0018726609397630252
2021-06-16,0.0004524620131241197,-0.00884126761950446
2021-06-17,0.001594055779134778,-0.013797821023398925
2021-06-18,-0.010368563512960215,-0.01013864243000554
2021-06-21,-0.008514938874356328,-0.0008422905560558792
2021-06-22,0.002028732204816392,0.0002113155990616472
2021-06-23,-0.0047036549957409045,-0.006352554696585664
2021-06-24,-0.001785631293341485,-0.008528945603468467
2021-06-25,0.003959586834447251,0.0011302690044792925
2021-06-28,0.0048366742612256765,0.008556968696858196
2021-06-29,0.0031793729719358276,-0.009691284895995845
2021-06-30,0.0011856875870813338,-0.007453487285408653
2021-07-01,0.0012707007606097783,-0.0015964297880761724
2021-07-02,-0.00031199650069145177,-0.0003615539480987777
2021-07-05,-0.0017590327024066292,0.013589345105495946
2021-07-06,-0.007633904395620497,-0.0026961991980205026
2021-07-07,0.004444515681141049,0.0028392550484144076
2021-07-08,0.0005896071472431558,-0.007615982964547125
2021-07-09,0.0029764000190655704,0.00017114528035514507
2021-07-12,0.0005701517636537282,0.003246186733629556
2021-07-13,0.00040007143318072317,0.009310915134730433
2021-07-14,0.0009122646403784546,-0.0032881621809281946
2021-07-15,0.00289613949395217,0.0004161508647500861
2021-07-16,0.0034136813895383374,0.0006004461313939683
2021-07-19,0.0022360482116889763,-0.011728151723094936
2021-07-20,0.0007302296282738069,-0.013767437576218537
2021-07-22,-0.002376292788192933,0.0033399305461160825
2021-07-23,-0.003809192870087047,-0.004923411164488517
2021-07-26,0.0027432433997897766,-0.007776986613024513
2021-07-27,-3.4598774444756855e-05,0.00019583304289410132
2021-07-28,-0.0004947996912302979,-0.010980274786032774
2021-07-29,0.002965493447994404,0.014565757569731498
2021-07-30,0.0016506994800189944,0.002443609754026603
2021-08-02,-0.0033962705918071682,-0.004511332265200117
2021-08-03,-0.0033063244530754723,-0.005595999628499503
2021-08-04,-0.003334591972464473,0.011491426646858188
2021-08-05,0.002055151374127501,-0.0071993456191626806
2021-08-06,0.0005769839645239373,-0.0011378549466092467
2021-08-09,-0.0017353963441487836,-0.0008324978363853726
2021-08-10,-0.003746439160842276,-0.011240843491555672
2021-08-11,0.0017594175250278642,0.01044462019497416
2021-08-12,0.0020024642626293634,1.5913390162861432e-05
2021-08-13,-0.007018789804771682,-0.0032192920576350837
2021-08-16,-0.0009314365201241549,-0.007284694140889577
2021-08-17,0.008728143195545131,-0.02705208059616468
2021-08-18,-0.0022297446994534228,-0.0025367857016802193
2021-08-20,-0.0033390289044679857,-0.03380656194290571
2021-08-23,-0.005883690197138062,-0.01104560528198676
2021-08-24,-0.0017613664483034468,0.01529900636685259
2021-08-25,0.001848033768105741,0.0010440847526395351
2021-08-26,-0.0007055360311340327,-0.004719070846282137
2021-08-27,0.000895301548142568,-0.0003057108523442072
2021-08-30,-0.003951422371418467,0.012100823120897865
2021-08-31,-0.0050418802880657695,-0.011512860513956889
2021-09-01,0.006297370068437027,-0.00610026384443259
2021-09-02,0.0026640575572940356,-0.009538682140877632
2021-09-03,-0.001605171132898606,0.006504138363527772
2021-09-06,0.0025415020682350528,0.00033888144080228733
2021-09-07,6.02723575327431e-05,-0.0022421284470702423
2021-09-08,-0.0038864793550029662,0.007575158370404181
2021-09-09,-0.0019866138347243967,0.004821656234766866
2021-09-13,0.005110396468227384,0.0025174578596842117
2021-09-14,-0.0002808955099887654,0.0006157832249577243
2021-09-15,-0.006558516104615485,0.0052808752747888835
2021-09-16,-0.002696226108926426,0.006967118238815172
2021-09-17,-0.004257871612033087,-0.003236988660465687
2021-09-20,-0.016391712813776365,-0.02335441170562332
2021-09-21,0.0014202914142934665,0.00501041420597988
2021-09-22,0.007183118800977288,0.005778786612803736
2021-09-23,-0.0033365780469648745,0.01650930726214124
2021-09-24,-0.003559363680077774,-0.005222068456363501
2021-09-27,-0.009709847346674,0.024561086754202686
2021-09-28,-0.0015457790415753284,0.016966224120102326
2021-09-29,0.004374677855530317,0.017174118357857874
2021-09-30,-0.003623985573813683,-0.002897789212434927
2021-10-01,0.005416962118391986,0.005193880838197027
2021-10-04,-0.003231054550725112,0.001191022769778255
2021-10-05,-0.006160653327704543,0.006061815886931031
2021-10-06,-0.004822180300271263,0.002805890409428082
2021-10-07,-0.0005402491051599359,-0.006836865792449954
2021-10-08,-0.0008467479306532215,0.005635339676446551
2021-10-11,0.00249118101129889,0.02411989885314736
2021-10-12,0.0007225783115323821,0.001618339850858872
2021-10-13,0.007439603159454773,0.014016603633029343
2021-10-14,-0.004501381493312784,0.00901652872860883
2021-10-18,-0.002160292069119117,0.005424228089235484
2021-10-19,0.001282731071331195,0.0015392770768846223
2021-10-20,-0.005906652404341051,-0.0022115680525057538
2021-10-21,-0.005419016631519431,0.017389779105452457
2021-10-22,-0.007813430414605749,0.001998332495552221
2021-10-25,-0.009141936300699424,0.007625209544801715
2021-10-26,0.008773590851400788,-0.0009506523518540699
2021-10-27,0.009257247503935776,-0.018788867213479173
2021-10-28,0.013807759190589072,-0.010796006166229681
2021-10-29,0.002693708182260528,-0.007610142823162208
2021-11-01,0.0052785008701810975,0.009730100738322608
2021-11-02,-0.010301619726682101,-0.004641674724419111
2021-11-03,0.006213181397734373,-0.000631027335486025
2021-11-04,-0.0005530838043218498,-0.0012262441334764656
2021-11-08,-0.012231214669186998,-0.004110534982909105
2021-11-09,-0.0011349233947214143,-0.004407539236606792
2021-11-10,-0.00548355317279353,-0.005557425850509843
2021-11-11,-0.0002417076674715189,-0.0032484752129955524
2021-11-12,0.000790410784259777,-0.008999497438708969
2021-11-15,0.0013813525558168688,-0.012392144847716648
2021-11-16,0.001770716117013816,-0.0044605496817572855
2021-11-17,0.00867045115601564,-0.010672148669565305
2021-11-18,-0.004564329184057069,-0.0012290620026783952
2021-11-22,0.008790062097075424,-0.011266669992902148
2021-11-23,0.0026547345711574084,0.005563976678936129
2021-11-24,-0.00974932600979122,0.010335257786847126
2021-11-25,-0.0009985150558946372,-0.003074908101140786
2021-11-26,0.013353574317951495,-0.025603970532799124
2021-11-29,-0.0010843887172704747,-0.00666834614234342
2021-11-30,-0.002864457302613718,-0.013971061409480364
2021-12-01,-0.0014563514031072679,0.01695168485886257
2021-12-02,0.001770380081395703,0.0003065340795775709
2021-12-03,0.000532699011706883,0.005165719612544998
2021-12-06,-0.0024603949308021553,-0.00102269100165122
2021-12-07,-0.002920013607922203,0.013604935661952883
2021-12-08,-0.005077761390054374,0.003562553815848333
2021-12-09,0.00020005135004277984,-0.0009683712681440042
2021-12-10,0.0014592772937029965,-0.0013603604356078364
2021-12-13,0.0033776933886497233,-0.0003931139769603959
2021-12-14,0.00560273870838318,0.000297212837777969
2021-12-15,0.0011490021278326452,0.0034078676196429908
2021-12-16,-0.0033497399862090485,-0.0023270389348612874
2021-12-17,0.002475542244242377,-0.00654970387792593
2021-12-20,0.0005324885502093514,-0.017640228634995925
2021-12-21,0.004320257885690378,-0.0026991108056556284
2021-12-22,-0.0033209777102982726,0.007430755507256665
2021-12-23,-0.003573565256428878,0.001929078736819063
2021-12-24,0.002615633806432224,-0.013206941353688974
2021-12-27,-0.000702958926362868,-0.0003597188482884718
2021-12-28,-0.0008388396617273822,-0.0005957953143831719
2021-12-29,0.005213252175138225,-0.010385656126609799
2021-12-30,-0.002135356790100876,-0.005517037464342641
2021-12-31,-0.0002673283027985543,0.0028226376044015976
2022-01-03,-0.0011943874869267245,0.01682608996183163
2022-01-04,-0.012544609596769545,0.004341977259787005
2022-01-05,-0.005477121849492211,0.014292873450418981
2022-01-06,0.001581186948312015,0.00390642690399734
2022-01-07,0.007400664907088588,0.004496239954539487
2022-01-10,-0.007404106696945441,0.007111029183278843
2022-01-11,-0.010003152833391362,-0.004463329356052837
2022-01-12,-0.00305259070835554,0.009502965075368183
2022-01-13,0.003696298492657737,0.004965219236514419
2022-01-14,-0.0044725105926350425,-0.0035269452824073255
2022-01-17,0.0025858053538583867,0.007264371097633558
2022-01-18,-0.008623917950213554,0.003151366398206344
2022-01-19,-0.0007498405791534603,0.021962858413861003
2022-01-20,0.006642008745624503,0.003112592477280932
2022-01-21,-0.000807777882209107,-0.0075196860169280556
2022-01-24,-0.006029314671873853,0.0009942397386118323
2022-01-25,-0.0007034306244547983,0.016500140819850215
2022-01-27,-0.010309258322873811,0.018796009810572
2022-01-28,0.0006360237532620446,-0.0016090458625310578
2022-01-31,-0.0014162281939409035,-0.00512169070636673
2022-02-01,0.001091986288695777,-0.0009834858589501567
2022-02-02,-0.0030908772170338047,-0.0006632463965019156
2022-02-03,0.003424303359945653,-0.004485779338005827
2022-02-04,0.000727224860975153,-0.0024570400925956978
2022-02-07,-0.0035427953771026612,0.015233556138155956
2022-02-08,0.0008486658702907001,-0.000762962815727061
2022-02-09,0.004386499583938788,0.0030728853721738066
2022-02-10,-0.0004982838087869536,0.0054929204205133655
2022-02-11,-0.0014200850752519693,0.004447779964105303
2022-02-14,0.00062799831156456,-0.014876863160696044
2022-02-15,-0.0018300167534567036,0.0012636174080535856
2022-02-16,-0.000699185375443738,-0.007223215922869436
2022-02-17,0.002631756647448105,-0.00236555895108738
2022-02-18,-0.0001542564738183337,0.002310750723370494
2022-02-21,-0.0018058127211707103,-0.001897551301577689
2022-02-22,0.000948050796451971,-0.0012929597815473752
2022-02-23,-0.0023492436506398276,-0.004512856827997598
2022-02-24,-0.0015740914505506381,-0.012534039276867914
2022-02-25,0.003351481208423747,0.01615792402377512
2022-02-28,0.0068964864019718675,0.005859879475937038
2022-03-02,0.014268624589137066,0.002292775771589867
2022-03-03,-8.045158677975547e-05,0.01522382821216172
2022-03-04,-0.0008310690476357255,-0.005515184548710177
2022-03-07,0.008495392125373256,0.005106410444791782
2022-03-08,-0.0022246040288554066,-0.012683987866979617
2022-03-09,-0.01211312436005657,-0.00437630624400911
2022-03-10,-0.00041743084126201306,0.0010774920316795836
2022-03-11,0.0028963982249439746,0.0009037204785053944
2022-03-14,-0.005749081500717616,0.000956409793837514
2022-03-15,-0.0006021902353985382,-0.013842830953654935
2022-03-16,-5.502183709892722e-05,0.0018114802624003175
2022-03-17,-0.0004289435614111374,0.0023114402862826604
2022-03-21,-0.0029526250646278764,0.01126033761837909
2022-03-22,-0.0039576155454716,0.01117822740297153
2022-03-23,0.005946890615643339,0.006487151133980211
2022-03-24,0.006530738198385461,0.0023974763292183075
2022-03-25,0.0011373439945952446,0.0036556721502835486
2022-03-28,-0.0070765671860414285,0.008823757356406944
2022-03-29,-0.0006838931883032741,-0.01169460437480659
2022-03-30,-0.004283546035112734,-0.00782821339940743
2022-03-31,-0.007608818985924496,-0.004111560503347985
2022-04-01,-0.006139659798634251,0.014892371413943672
2022-04-04,-0.002030023926373534,0.005543866856230421
2022-04-05,0.0024629521557096587,0.0001097575543178575
2022-04-06,0.001880466406423001,0.008175111965515978
2022-04-07,0.0023222586340299724,-0.009715907270097019
2022-04-08,0.004227088464773737,-0.004280083224876264
2022-04-11,0.0023775787493748738,0.004372155608403316
2022-04-12,-0.009826508335748664,-0.007959395994646965
2022-04-13,-0.0007234177165379096,-0.0023588175174386085
2022-04-18,0.0022755848062719,0.005738475541992511
2022-04-19,-0.003983067554143526,0.016382062900644152
2022-04-20,0.002529588390442686,-0.006956978932701894
2022-04-21,-0.00487659129024472,-0.0013375366453653378
2022-04-22,-0.005003544642537796,-0.012559969664522181
2022-04-25,-0.009519543342420752,-0.002386599011617495
2022-04-26,0.00022968134755742275,-0.0009213246016790862
2022-04-27,0.007005231843058609,0.0002843256522548892
2022-04-28,0.0022638526476718,-0.0016719988037571312
2022-04-29,0.004493886147795147,-0.004395711902114933
2022-05-02,5.324030042333332e-05,0.0115904656127799
2022-05-04,0.0013345084455107029,0.006938049550694372
2022-05-05,-0.005458381738859966,-0.003033990618514358
2022-05-06,-0.004112845727095254,0.0049975076595192465
2022-05-09,-0.0039011089398470096,-0.007389536842285938
2022-05-10,-0.002615825758488343,-0.01876869893645168
2022-05-11,0.003318847115396498,0.006159748108809252
2022-05-12,0.0006262467911020801,-0.015564037909938374
2022-05-13,0.00724349809370708,-0.008778043118994397
2022-05-16,-0.002717918321600482,0.009274229795203499
2022-05-17,0.0011874637700352748,0.013232360500297566
2022-05-18,-0.000498459441443573,-0.004717113802809876
2022-05-19,-0.0041468963525964075,0.0028588222306188196
2022-05-20,0.0023863055290432,0.0038149589193918892
2022-05-23,-0.012921083524808964,-0.015266586009174172
2022-05-24,-0.0032892045444751737,0.007350737667078161
2022-05-25,-0.008231366801945306,0.00856761663275246
2022-05-26,0.007768452675389551,0.00568207667955079
2022-05-27,0.004414358118749824,-0.014791088251470278
2022-05-30,-0.0012237239122830888,-0.003415153622774291
2022-05-31,0.008122789491283342,0.00015517337093846244
2022-06-01,-0.005228172361976717,0.00899440472318403
2022-06-02,-0.010788330283197506,0.0030521179817846944
2022-06-03,-0.004804486877620216,-0.005478362994518348
2022-06-06,0.0014066065445187412,0.002689668949516008
2022-06-07,-0.002930806414483538,0.013171816764867582
2022-06-08,0.0011897362696043764,0.0027440922159044363
2022-06-09,-0.001950180948705923,-0.006038181099727988
2022-06-10,0.006496260966544269,-0.008457641593170246
2022-06-13,0.007791997326060233,-0.013200753698218565
2022-06-14,-0.005975751687724689,-0.007265140009017648
2022-06-15,0.0031657873133356463,-0.005695203556393217
2022-06-16,-0.002529535427868032,-0.023897643902535577
2022-06-17,-0.007104354871638011,0.0118552534507643
2022-06-20,0.00028943730920507303,-0.029339481578068493
2022-06-21,0.0003053915741393354,0.005334885591379918
2022-06-22,-0.005089100990397067,-0.01214945912254635
2022-06-23,0.005222094869934002,-0.010248198013694906
2022-06-24,-0.0033927779984218517,0.0032540950111711736
2022-06-27,-0.0013365426504195164,0.005826929235082597
2022-06-28,0.0029738258251359763,0.01307767479163521
2022-06-29,-0.006048105183890325,0.012353214656717624
2022-06-30,-0.00671922490868556,-0.004218300621349789
2022-07-01,0.014931931855286417,-0.027055329582652977
2022-07-04,-0.0015019221245588113,-0.009307457332954332
2022-07-05,0.0013446320362168552,0.006637544853872449
2022-07-06,-9.588869395979992e-05,-0.01619592866738528
2022-07-07,0.0024672824443320463,0.014190753631405902
2022-07-08,-0.0015843521991288053,0.002482177107865168
2022-07-11,0.005677784362226191,0.01575178503440602
2022-07-12,-0.0033129747218269,0.00271175067077117
2022-07-13,0.0046775670142926145,-0.0019901164968509806
2022-07-14,-0.0026160470045528245,0.0006734341356512152
2022-07-15,-0.0031367298981417836,-0.011595175483261493
2022-07-18,-0.002857250598623606,0.009289778980471279
2022-07-19,-0.0021082951877664157,0.005435031531840055
2022-07-20,-0.0017384865476951297,-0.00045711130304460293
2022-07-21,0.0020464035848197486,0.0001485627206047821
2022-07-22,-0.002678636215129732,0.006086557204755445
2022-07-25,0.004082666676188033,-0.00022628528592804828
2022-07-26,-0.004261082381659088,0.006558785993559392
2022-07-27,-0.0003371820348216977,-0.002390095352636937
2022-07-28,-0.0003886612139985101,-0.0015498155689176105
2022-07-29,0.009845130707661088,0.0026483627007963945
2022-08-01,-0.006489269635484279,0.015517501736270686
2022-08-02,-0.004144130518364635,0.002422397147765873
2022-08-03,0.0005742578806465525,-0.006130826124785492
2022-08-04,0.004956690825397444,-0.015355941713930727
2022-08-05,-0.0020166049118677,-0.0003095397943590916
